ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,P15YM_SE,P15PRI_IN,P15PRI_CO,P15SEC_IN,P15SEC_CO,P18YM_PB,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI
19,Nuevo León,005,Anáhuac,0504,Casa Blanca,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0507,Abel Guajardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0508,Abel Guajardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0509,Capilla San Isidro,0,3,2,0,0,0,2.75,1,2
19,Nuevo León,005,Anáhuac,0523,Carmelitas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0528,Cazadores,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0529,Isidro Ochoa Adame,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0533,El Porvenir,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0537,El Treinta y Seis,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0541,Los Ángeles,1,4,2,0,0,0,0.57,4,2
19,Nuevo León,005,Anáhuac,0542,El Reflejo (Rancho Nuevo),*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0547,Los Pericos,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0550,Miguel González,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0552,Las Palmeras,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0554,Sarabia,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0555,Los Terrazas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0556,Los Hernández,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0563,José Quintero,0,5,2,1,0,0,0.73,4,0
19,Nuevo León,005,Anáhuac,0569,Los Pérez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0578,Los Treviño,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0581,José Ángel Marchan,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0582,Jesús Armando Chapa,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0583,Eleuterio Saucedo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0584,Genaro Chapa,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0586,Gonzalo Gómez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0587,Juan Antonio Chapa,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0589,Juan García,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0597,Raúl Dávila,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0599,Perfecto López,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0602,Cirilo López,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0603,El Sacrificio,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0606,San Edgardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0607,Santa Mónica,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0608,El Porvenir,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0609,José María González,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0618,Mercedes Cruz,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0622,Simón Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0623,Octaviano Segura,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0625,Nicanor Partida Hernández,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0636,Santa Virginia,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0645,Miguel Mejía,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0647,El Recuerdo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0654,Macario Morales,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0659,San Diego (La Querencia),*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0660,San Juan,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0668,Ascensión López,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0674,Los Murillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0680,Juan Antonio Elizalde,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0687,El Chapul,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0691,Eloy Cárdenas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0692,Juan Salazar,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0693,Guadalupe López,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0694,El Árbol de la Fe,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0696,Esther Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0698,La Fe (Irma Álvarez),*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0702,Antonia Salazar,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0705,Jaime Frías,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0711,Los Nogales,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0712,Lorenzo Segura,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0714,Arturo Domínguez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0715,Agustín Jiménez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0716,El Chivo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0719,El Ramireño,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0722,Rebeca Leos,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0729,Seis Hermanas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0730,Juan Vázquez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0734,Las Comas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0737,Pedro Portales (La Palma),*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0739,Lorenzo Roque,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0741,Lucía Acosta,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0746,Natividad Lozano,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0755,Los Magueyes,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0758,El Recuerdo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0770,Petra Carrizales,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0783,San Simón,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0787,Mario Palau,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0790,La Loma,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0796,Antonio Lozano,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0797,San Rafael,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0801,Alejandra Muñiz,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0803,Antonio Gaytán,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0807,El Nogal,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0812,Conrado Sepúlveda,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0814,Los Chapa,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0828,Juan José Jaime,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0830,Lorenzo Rodríguez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0831,Alberto R. Carrera,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0835,Estanislao Sifuentes,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0839,Gerónimo Domínguez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0840,San Isidro,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0841,Isaac Carmen González,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0843,Juan Vázquez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0844,La Ilusión,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0848,Santa Teresa,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0858,La Palma,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0859,Lázaro Cárdenas,5,14,7,2,6,6,1.11,12,2
19,Nuevo León,005,Anáhuac,0861,Javajual,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0862,Tres mas Uno,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0864,San Francisco,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0865,San Marcos,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0867,José Ángel Tamez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0870,Lázaro Torres,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0875,El Capricho,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0878,Efraín Martínez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0879,Genaro Pérez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0880,Guadalupe Nava,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0882,Jorge Cantú,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0883,Pedro Rendón,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0884,Lupe Cavazos,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0893,La Vidriera,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0894,El Refugio Dos (San Juan),*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0897,El Chapote,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0900,Alverando Flores,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0902,Domínguez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0903,Homero Partida Hernández,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0905,Agua de Vida,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0907,Arturo Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0910,Conrado Olivares,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0918,Gil Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0919,Guadalupe Torres,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0920,Juan Sepúlveda,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0921,Las Mariaelenas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0923,El Poder Ranch,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0924,El Porvenir,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0934,Cruz Villegas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0941,Gabino Aranda,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0957,Martha Moncada,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0964,Sergio Reséndez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0976,Los Girasoles,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0979,Ricardo González,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0983,Pedro Martínez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0990,Santa Anita,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,0992,Astro [Gasolinera],*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1020,Jaime Valdez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1036,Emanuel,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1037,El Girasol,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1038,Ramírez,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1039,Entronque a las Tortillas,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1048,Mariano Cordero,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1049,El Reparo,*,*,*,*,*,*,*,*,*
19,Nuevo León,005,Anáhuac,1054,Santiago,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0000,Total del Municipio,5912,15582,34931,15545,109865,149408,0.98,127409,1428
19,Nuevo León,006,Apodaca,9998,Localidades de una vivienda,6,8,20,4,16,9,*,23,3
19,Nuevo León,006,Apodaca,9999,Localidades de dos viviendas,3,4,10,0,6,19,*,16,0
19,Nuevo León,006,Apodaca,0001,Ciudad Apodaca,5384,14205,31636,13934,97873,134883,0.97,113320,1141
19,Nuevo León,006,Apodaca,0005,Agua Fría,17,56,90,54,111,150,0.95,161,8
19,Nuevo León,006,Apodaca,0036,El Corrientón (Materiales Alianza),*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0039,Chapingo,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0064,El Oasis (La Isabelita),*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0078,Loma la Paz,72,228,569,213,1568,460,1.33,1214,19
19,Nuevo León,006,Apodaca,0116,San Andrés,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0133,Santa Rosa,89,271,627,218,2060,2815,0.96,2641,158
19,Nuevo León,006,Apodaca,0139,El Venado (Grupo Libra),*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0155,Oscar Elizondo Flores,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0172,El Llanito,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0174,Campestre Huinalá,5,30,61,34,325,713,0.97,521,1
19,Nuevo León,006,Apodaca,0176,Catorce de Marzo,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0178,Los Chapa (Sonia),*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0179,El Corrientón,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0185,Los Ébanos,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0187,Patricio Zambrano (Los Leones),0,2,8,1,2,3,2.30,5,1
19,Nuevo León,006,Apodaca,0192,El Giro,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0193,San Jerónimo (La Hacienda),1,2,2,0,1,0,0.80,4,0
19,Nuevo León,006,Apodaca,0198,Caballerizas,1,0,5,0,0,1,1.33,3,0
19,Nuevo León,006,Apodaca,0204,La Labor de la Virgen,1,1,1,0,0,1,1.50,3,0
19,Nuevo León,006,Apodaca,0216,Overpass,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0220,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0228,Nueva Santa Rosa,0,2,4,2,1,0,1.18,3,0
19,Nuevo León,006,Apodaca,0239,Santa Beva (San Fernando),1,1,0,0,5,0,1.67,4,0
19,Nuevo León,006,Apodaca,0242,Santa Julia,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0243,Entronque Laredo-Salinas Victoria,33,112,238,105,893,579,1.13,431,0
19,Nuevo León,006,Apodaca,0246,Los Nuevos Vergeles,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0252,El Centenario,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0258,Los Olivos,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0288,Barretales,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0294,La Escondida,0,4,1,6,3,0,2,4,0
19,Nuevo León,006,Apodaca,0295,La Escondida Dos,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0304,El Rodeo,0,2,3,1,1,1,1.50,3,0
19,Nuevo León,006,Apodaca,0307,La Encantada,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0313,El Diario,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0318,Guajardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0327,Santa Rosa [Lienzo Charro],*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0329,Artemio Treviño,76,134,199,98,429,138,1.22,400,14
19,Nuevo León,006,Apodaca,0331,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0340,El Venado,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0343,El Terrero,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0358,Mariana,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0360,San Francisco,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0366,Teresita,2,3,4,1,4,1,2.36,4,0
19,Nuevo León,006,Apodaca,0378,Las Peñas,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0379,Prados de Santa Rosa,103,245,524,281,1776,2734,1.03,2420,39
19,Nuevo León,006,Apodaca,0383,Ex-Hacienda de Santa Rosa,0,2,3,0,1,0,1.20,2,1
19,Nuevo León,006,Apodaca,0384,El Flaco,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0385,Fraccionamiento Cosmópolis Octavo Sector,33,42,157,74,619,908,0.95,819,4
19,Nuevo León,006,Apodaca,0387,San Julián,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0388,Ex-Hacienda Santa Rosa,19,77,213,186,1333,3818,0.90,2640,11
19,Nuevo León,006,Apodaca,0389,Fraccionamiento Misión de San Javier,10,40,133,151,542,455,1.04,605,18
19,Nuevo León,006,Apodaca,0392,Misión San Pablo,55,111,418,181,2285,1584,1.01,2089,8
19,Nuevo León,006,Apodaca,0396,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0400,El Zopilote,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0402,Radica,0,0,2,0,2,64,0.57,34,0
19,Nuevo León,006,Apodaca,0403,Triana,0,0,1,1,8,59,0.78,34,0
19,Nuevo León,006,Apodaca,0404,Valle Azul,*,*,*,*,*,*,*,*,*
19,Nuevo León,006,Apodaca,0405,Las Cruces,1,0,2,0,1,13,0.53,6,2
19,Nuevo León,007,Aramberri,0000,Total del Municipio,1151,2902,2173,421,2140,1569,1.19,3436,603
19,Nuevo León,007,Aramberri,9998,Localidades de una vivienda,20,33,35,5,18,10,*,29,19
19,Nuevo León,007,Aramberri,9999,Localidades de dos viviendas,42,47,31,3,23,7,*,24,28
19,Nuevo León,007,Aramberri,0001,Aramberri,74,331,260,48,371,558,1.05,617,55
19,Nuevo León,007,Aramberri,0002,Agua Delgada,20,37,31,3,7,0,1.62,31,4
19,Nuevo León,007,Aramberri,0003,El Alamar,13,19,8,1,0,0,2.06,11,4
19,Nuevo León,007,Aramberri,0004,Álamos,3,23,7,2,3,2,1.59,1,14
19,Nuevo León,007,Aramberri,0005,La Aldea,10,43,29,14,35,11,1.59,44,14
19,Nuevo León,007,Aramberri,0006,La Angostura,2,4,3,0,1,0,1.11,3,1
19,Nuevo León,007,Aramberri,0007,Las Ánimas (Presa de las Ánimas),19,46,34,11,18,6,1.21,46,5
19,Nuevo León,007,Aramberri,0008,La Ascención,193,326,288,65,458,554,1,703,51
19,Nuevo León,007,Aramberri,0009,El Beso,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0010,La Boquilla,4,12,5,0,3,0,1.32,4,5
19,Nuevo León,007,Aramberri,0011,La Gota,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0012,La Caballada,24,36,23,3,22,4,1.33,30,11
19,Nuevo León,007,Aramberri,0013,Cañón de Vacas (El Jardín),13,19,25,8,9,0,1.48,25,3
19,Nuevo León,007,Aramberri,0014,La Carpintería,6,22,12,7,15,5,1.30,26,4
19,Nuevo León,007,Aramberri,0015,El Carrizalillo,7,10,9,0,5,0,1.59,6,3
19,Nuevo León,007,Aramberri,0017,Dolores Palmita,5,23,13,0,3,0,1.55,13,3
19,Nuevo León,007,Aramberri,0019,La Escondida,19,82,51,3,57,36,1.19,96,4
19,Nuevo León,007,Aramberri,0020,La Esperanza,0,26,8,4,16,10,1.19,24,4
19,Nuevo León,007,Aramberri,0022,Rancho Nuevo (Las Hornillas),5,21,18,8,17,8,1.71,20,10
19,Nuevo León,007,Aramberri,0024,Ibarrilla (Rincón de Ibarrilla),5,28,33,2,6,0,1.45,26,3
19,Nuevo León,007,Aramberri,0025,Ignacio Zaragoza,15,32,8,3,11,2,1.33,5,23
19,Nuevo León,007,Aramberri,0026,Hoya de Bocacelly,8,26,15,1,7,0,1.20,19,4
19,Nuevo León,007,Aramberri,0027,Joyas y Anteojitos,26,42,25,0,10,0,1.16,35,7
19,Nuevo León,007,Aramberri,0028,Laguna de Bocacelly,6,17,6,0,6,1,1.25,12,3
19,Nuevo León,007,Aramberri,0029,Lagunita (Lagunita de los Cerda),0,3,3,0,6,1,3.14,0,3
19,Nuevo León,007,Aramberri,0031,Lampacitos,10,67,29,7,21,1,1.52,45,3
19,Nuevo León,007,Aramberri,0033,Marmolejo,9,19,16,5,9,1,1.96,16,1
19,Nuevo León,007,Aramberri,0034,Milpillas,19,32,21,5,17,1,1.28,29,11
19,Nuevo León,007,Aramberri,0036,El Nacimiento,1,20,14,0,6,1,1.49,4,10
19,Nuevo León,007,Aramberri,0037,Los Nogales,7,15,11,2,15,11,1.49,23,2
19,Nuevo León,007,Aramberri,0039,El Porvenir,1,15,2,0,5,1,1.32,9,1
19,Nuevo León,007,Aramberri,0040,Potrero del Padre (Lagunita de González),2,7,9,2,3,1,2,0,11
19,Nuevo León,007,Aramberri,0041,Potrero de Zamora,6,21,11,2,10,2,1.29,16,3
19,Nuevo León,007,Aramberri,0042,Las Presas,8,13,21,1,5,5,1.33,20,1
19,Nuevo León,007,Aramberri,0043,Puerto Bajo,4,20,6,1,15,9,1.05,19,2
19,Nuevo León,007,Aramberri,0044,Puerto Carretas,8,26,13,1,13,3,1.31,23,4
19,Nuevo León,007,Aramberri,0045,Rancho Nuevo,4,21,10,3,14,3,1.29,14,6
19,Nuevo León,007,Aramberri,0046,El Realito (La Parrita),12,13,15,0,22,16,1.12,34,1
19,Nuevo León,007,Aramberri,0047,La Reforma,4,12,4,4,13,6,1.27,14,3
19,Nuevo León,007,Aramberri,0048,El Refugio (Refugio de Texas),11,23,8,8,8,2,1.41,15,7
19,Nuevo León,007,Aramberri,0049,El Rincón de Jesús,3,19,16,1,6,1,1.68,10,7
19,Nuevo León,007,Aramberri,0051,Poblado el Río (El Sabinito),4,5,2,0,0,0,1.57,5,1
19,Nuevo León,007,Aramberri,0052,El Rodeo,2,12,8,1,5,1,1.20,6,4
19,Nuevo León,007,Aramberri,0053,El Rucio,12,33,20,2,13,1,1.38,27,7
19,Nuevo León,007,Aramberri,0054,El Sacramento,5,17,15,3,10,3,1.44,17,4
19,Nuevo León,007,Aramberri,0055,Salitrillo,3,13,9,2,2,0,1.66,9,1
19,Nuevo León,007,Aramberri,0056,San Bartolo,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0057,Sandia el Chico,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0058,Sandia (Sandia el Grande),53,191,156,30,168,77,1.22,228,23
19,Nuevo León,007,Aramberri,0059,San Isidro,11,33,33,10,31,8,1.34,42,2
19,Nuevo León,007,Aramberri,0060,San Joaquín de Soto,27,61,43,9,43,6,1.23,61,5
19,Nuevo León,007,Aramberri,0061,San José del Jilguero,11,18,12,0,2,0,1.10,12,5
19,Nuevo León,007,Aramberri,0062,San Juan de Avilés,5,30,26,3,23,9,1.07,35,4
19,Nuevo León,007,Aramberri,0063,San Juanito de Reséndiz,10,28,16,0,13,2,0.98,21,7
19,Nuevo León,007,Aramberri,0064,San Juanito de Solís,6,11,12,0,3,6,1.26,14,1
19,Nuevo León,007,Aramberri,0065,Puentes (San Juan y Puentes),20,59,57,10,61,22,1.06,69,6
19,Nuevo León,007,Aramberri,0067,San Rafael de los Cortez (Las Cruces),5,16,9,1,5,1,1.39,9,3
19,Nuevo León,007,Aramberri,0068,San Rafael del Llano,10,25,20,11,21,15,1.24,36,1
19,Nuevo León,007,Aramberri,0069,Santa Cruz,1,5,1,1,2,3,2.63,2,1
19,Nuevo León,007,Aramberri,0070,El Saucillo,1,12,1,0,2,0,1,1,6
19,Nuevo León,007,Aramberri,0071,El Sauz,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0073,La Soledad (Rusia),28,93,77,15,54,30,1.07,111,11
19,Nuevo León,007,Aramberri,0074,El Tejocote,5,18,6,1,1,1,0.95,12,0
19,Nuevo León,007,Aramberri,0075,El Tigre,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0076,La Trinidad,66,110,88,29,111,16,1.11,140,25
19,Nuevo León,007,Aramberri,0077,La Victoria (Los Ángeles),2,32,38,0,23,2,1.17,34,2
19,Nuevo León,007,Aramberri,0078,Las Virgenes,2,10,7,0,3,1,1.21,8,1
19,Nuevo León,007,Aramberri,0079,Yerbaniz,1,2,2,1,3,0,1.11,2,1
19,Nuevo León,007,Aramberri,0081,San Enrique (Los Mendoza),0,3,0,1,3,0,2,3,0
19,Nuevo León,007,Aramberri,0083,San Rafael de la Angostura (La Cueva),*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0084,El Jilguero,7,6,4,0,1,0,1.13,10,0
19,Nuevo León,007,Aramberri,0085,La Canoa,4,12,11,0,2,1,1.55,11,2
19,Nuevo León,007,Aramberri,0088,Las Delicias,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0089,Puerto Rincón de Jesús,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0090,Ojo de Agua,1,6,6,1,2,1,1.86,5,1
19,Nuevo León,007,Aramberri,0091,San Antonio,3,4,4,0,1,0,1.36,0,6
19,Nuevo León,007,Aramberri,0096,La Mora,1,4,3,0,0,0,0.89,4,0
19,Nuevo León,007,Aramberri,0097,La Reforma,4,3,3,0,0,0,1.38,5,0
19,Nuevo León,007,Aramberri,0098,Esquivel,*,*,*,*,*,*,*,*,*
19,Nuevo León,007,Aramberri,0101,Lagunitas,*,*,*,*,*,*,*,*,*
